daily,dynamic_path_appkey,dynamic_path_page_name,dynamic_path,unique_event_count,total_event_count,page_name
2022-08-25,X9dgIBt6FkSKLr7YxpFtEQ,AppAudienceStudioDetailsInsightsAudienceProfilePage,/S9iXUPlIjkiTIOnUp9rbNQ/customer-data/X9dgIBt6FkSKLr7YxpFtEQ/audience-studio/X9lqbuCKQEK74VYFzoWd0Q/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-25,X9dgIBt6FkSKLr7YxpFtEQ,AppAudienceStudioDetailsInsightsAudienceProfilePage,/S9iXUPlIjkiTIOnUp9rbNQ/customer-data/X9dgIBt6FkSKLr7YxpFtEQ/audience-studio/gi5Gi9J80EKsR1UTQ9yJvA/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-25,X9dgIBt6FkSKLr7YxpFtEQ,AppAudienceStudioDetailsInsightsUserMovementPage,/S9iXUPlIjkiTIOnUp9rbNQ/customer-data/X9dgIBt6FkSKLr7YxpFtEQ/audience-studio/gi5Gi9J80EKsR1UTQ9yJvA/insight/user-movement,1,1,2. 유저동선
2022-08-24,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/EfAq12xOrEuLExmHdq6Asw/insight/audience-profile,3,4,1. 오디언스 프로파일
2022-08-24,aa3oaAZPUUKyjmOmPL3JWA,AppAudienceStudioDetailsInsightsAudienceProfilePage,/QHM8ZfrS5kCpg604bZlVbw/customer-data/aa3oaAZPUUKyjmOmPL3JWA/audience-studio/HezZ2AU6iUGvDY01e62bQw/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-24,X9dgIBt6FkSKLr7YxpFtEQ,AppAudienceStudioDetailsInsightsAudienceProfilePage,/S9iXUPlIjkiTIOnUp9rbNQ/customer-data/X9dgIBt6FkSKLr7YxpFtEQ/audience-studio/FSPvxDaL4Ue3tYNhp3W8iw/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-24,X9dgIBt6FkSKLr7YxpFtEQ,AppAudienceStudioDetailsInsightsAudienceProfilePage,/S9iXUPlIjkiTIOnUp9rbNQ/customer-data/X9dgIBt6FkSKLr7YxpFtEQ/audience-studio/gi5Gi9J80EKsR1UTQ9yJvA/insight/audience-profile,1,2,1. 오디언스 프로파일
2022-08-24,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsUserMovementPage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/Agz8dVf4a0auQQg29DBD4A/insight/user-movement,1,2,2. 유저동선
2022-08-24,X9dgIBt6FkSKLr7YxpFtEQ,AppAudienceStudioDetailsInsightsUserMovementPage,/S9iXUPlIjkiTIOnUp9rbNQ/customer-data/X9dgIBt6FkSKLr7YxpFtEQ/audience-studio/gi5Gi9J80EKsR1UTQ9yJvA/insight/user-movement,1,2,2. 유저동선
2022-08-24,X9dgIBt6FkSKLr7YxpFtEQ,AppAudienceStudioDetailsInsightsCompetitionAppComparePage,/S9iXUPlIjkiTIOnUp9rbNQ/customer-data/X9dgIBt6FkSKLr7YxpFtEQ/audience-studio/gi5Gi9J80EKsR1UTQ9yJvA/insight/competition-app-compare,1,1,3. 경쟁사 주요 지표 비교
2022-08-24,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/Agz8dVf4a0auQQg29DBD4A/insight/audience-profile,2,8,1. 오디언스 프로파일
2022-08-24,X9dgIBt6FkSKLr7YxpFtEQ,AppAudienceStudioDetailsInsightsUserMovementPage,/S9iXUPlIjkiTIOnUp9rbNQ/customer-data/X9dgIBt6FkSKLr7YxpFtEQ/audience-studio/X9lqbuCKQEK74VYFzoWd0Q/insight/user-movement,1,1,2. 유저동선
2022-08-24,0LObXNxQkkGKCiIb6VyKWQ,AppAudienceStudioDetailsInsightsAudienceProfilePage,/RRWX8z1tNEm7Adb0txqfWw/customer-data/0LObXNxQkkGKCiIb6VyKWQ/audience-studio/Add5n2oblE2Ktl82CH6doA/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-24,X9dgIBt6FkSKLr7YxpFtEQ,AppAudienceStudioDetailsInsightsAudienceProfilePage,/S9iXUPlIjkiTIOnUp9rbNQ/customer-data/X9dgIBt6FkSKLr7YxpFtEQ/audience-studio/X9lqbuCKQEK74VYFzoWd0Q/insight/audience-profile,1,2,1. 오디언스 프로파일
2022-08-24,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsCompetitionAppComparePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/Agz8dVf4a0auQQg29DBD4A/insight/competition-app-compare,2,4,3. 경쟁사 주요 지표 비교
2022-08-23,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/BNs4CZ9gAkyn760SKhH6Sg/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-23,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/X0Ux1oUTokWWiUsgqc23bg/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-23,sUSjFqJ6W0KZJ1kInZKZfQ,AppAudienceStudioDetailsInsightsAudienceProfilePage,/H7UeOQVgpUWi0JjUKXSbqw/customer-data/sUSjFqJ6W0KZJ1kInZKZfQ/audience-studio/Uq5C3F90D0m1YlqYJuDuPA/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-23,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/Agz8dVf4a0auQQg29DBD4A/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-22,sUSjFqJ6W0KZJ1kInZKZfQ,AppAudienceStudioDetailsInsightsAudienceProfilePage,/H7UeOQVgpUWi0JjUKXSbqw/customer-data/sUSjFqJ6W0KZJ1kInZKZfQ/audience-studio/5bFYZfJ2xECKp90GpUBdsA/insight/audience-profile,1,2,1. 오디언스 프로파일
2022-08-19,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/VOZWqxDErUiaLhVrkwTi4Q/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-18,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/dO9hEMiD2kuQLWmtRyV7cg/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-16,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/Agz8dVf4a0auQQg29DBD4A/insight/audience-profile,1,2,1. 오디언스 프로파일
2022-08-16,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsUserMovementPage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/dO9hEMiD2kuQLWmtRyV7cg/insight/user-movement,3,5,2. 유저동선
2022-08-16,y7W3am2zk0KAxxWXAWaRaA,AppAudienceStudioDetailsInsightsAudienceProfilePage,/uyKkfTU52UmK2esv4f2jDQ/customer-data/y7W3am2zk0KAxxWXAWaRaA/audience-studio/iRWRPRQMXkKstPmSAbEWhA/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-16,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/dO9hEMiD2kuQLWmtRyV7cg/insight/audience-profile,4,35,1. 오디언스 프로파일
2022-08-16,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsCompetitionAppComparePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/dO9hEMiD2kuQLWmtRyV7cg/insight/competition-app-compare,2,2,3. 경쟁사 주요 지표 비교
2022-08-16,y7W3am2zk0KAxxWXAWaRaA,AppAudienceStudioDetailsInsightsAudienceProfilePage,/uyKkfTU52UmK2esv4f2jDQ/customer-data/y7W3am2zk0KAxxWXAWaRaA/audience-studio/8ibfJELI9UC7rt4adgmcgQ/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-12,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/dO9hEMiD2kuQLWmtRyV7cg/insight/audience-profile,1,1,1. 오디언스 프로파일
2022-08-12,4otkaNsrHEqbLa5baMHTvw,AppAudienceStudioDetailsInsightsAudienceProfilePage,/zE25MUBRwUWQkvjzg0aw8Q/customer-data/4otkaNsrHEqbLa5baMHTvw/audience-studio/Agz8dVf4a0auQQg29DBD4A/insight/audience-profile,2,4,1. 오디언스 프로파일
